timestamp,machine_id,temperature,vibration,pressure,rpm,current,operating_hours,failure,failure_cause,shift,month,week,day_of_week,hour_of_day
2024-08-26 23:00:00,Machine_A,71.62,2.052,102.58,1480.5,16.01,5735,0,None,Night,August,35,Monday,23
2024-08-27 00:00:00,Machine_A,82.34,2.234,107.15,1496.5,14.18,5736,0,None,Night,August,35,Tuesday,0
2024-08-27 01:00:00,Machine_A,75.8,2.809,92.24,1535.1,14.99,5737,0,None,Night,August,35,Tuesday,1
2024-08-27 02:00:00,Machine_A,76.73,2.503,97.14,1444.3,15.67,5738,0,None,Night,August,35,Tuesday,2
2024-08-27 03:00:00,Machine_A,77.0,2.699,102.14,1547.2,16.41,5739,0,None,Night,August,35,Tuesday,3
2024-08-27 04:00:00,Machine_A,69.37,1.797,108.59,1432.9,13.91,5740,0,None,Night,August,35,Tuesday,4
2024-08-27 05:00:00,Machine_A,74.14,2.004,98.09,1452.6,14.77,5741,0,None,Night,August,35,Tuesday,5
2024-08-27 06:00:00,Machine_A,75.84,2.397,98.03,1512.9,16.04,5742,0,None,Morning,August,35,Tuesday,6
2024-08-27 07:00:00,Machine_A,79.81,2.434,109.12,1543.8,13.77,5743,0,None,Morning,August,35,Tuesday,7
2024-08-27 08:00:00,Machine_A,71.22,2.327,107.22,1474.9,13.11,5744,0,None,Morning,August,35,Tuesday,8
2024-08-27 09:00:00,Machine_A,74.31,1.906,94.73,1470.6,15.15,5745,0,None,Morning,August,35,Tuesday,9
2024-08-27 10:00:00,Machine_A,78.07,2.708,94.1,1481.4,15.08,5746,0,None,Morning,August,35,Tuesday,10
2024-08-27 11:00:00,Machine_A,74.21,2.419,91.39,1442.4,14.6,5747,0,None,Morning,August,35,Tuesday,11
2024-08-27 12:00:00,Machine_A,65.72,2.692,93.14,1534.3,15.6,5748,0,None,Morning,August,35,Tuesday,12
2024-08-27 13:00:00,Machine_A,73.37,2.8,103.72,1484.6,14.58,5749,0,None,Morning,August,35,Tuesday,13
2024-08-27 14:00:00,Machine_A,78.29,2.57,105.22,1380.6,15.1,5750,0,None,Afternoon,August,35,Tuesday,14
2024-08-27 15:00:00,Machine_A,70.27,2.492,103.57,1587.0,14.06,5751,0,None,Afternoon,August,35,Tuesday,15
2024-08-27 16:00:00,Machine_A,73.42,2.471,95.13,1548.9,14.93,5752,0,None,Afternoon,August,35,Tuesday,16
2024-08-27 17:00:00,Machine_A,75.37,2.686,99.64,1459.1,14.94,5753,0,None,Afternoon,August,35,Tuesday,17
2024-08-27 18:00:00,Machine_A,72.43,2.532,104.98,1441.3,13.47,5754,0,None,Afternoon,August,35,Tuesday,18
2024-08-27 19:00:00,Machine_A,75.15,2.27,100.16,1516.0,12.86,5755,0,None,Afternoon,August,35,Tuesday,19
2024-08-27 20:00:00,Machine_A,77.07,2.149,99.89,1467.0,14.45,5756,0,None,Afternoon,August,35,Tuesday,20
2024-08-27 21:00:00,Machine_A,80.08,2.596,104.52,1507.5,15.62,5757,0,None,Afternoon,August,35,Tuesday,21
2024-08-27 22:00:00,Machine_A,76.25,2.576,105.54,1507.8,17.29,5758,0,None,Night,August,35,Tuesday,22
2024-08-27 23:00:00,Machine_A,77.88,2.158,99.12,1519.9,15.04,5759,0,None,Night,August,35,Tuesday,23
2024-08-28 00:00:00,Machine_A,77.25,2.888,94.88,1476.4,16.01,5760,0,None,Night,August,35,Wednesday,0
2024-08-28 01:00:00,Machine_A,76.69,2.368,98.75,1437.5,14.01,5761,0,None,Night,August,35,Wednesday,1
2024-08-28 02:00:00,Machine_A,69.98,2.395,103.39,1486.7,16.12,5762,0,None,Night,August,35,Wednesday,2
2024-08-28 03:00:00,Machine_A,73.06,2.053,105.77,1518.4,16.23,5763,0,None,Night,August,35,Wednesday,3
2024-08-28 04:00:00,Machine_A,73.99,2.977,94.62,1485.6,15.41,5764,0,None,Night,August,35,Wednesday,4
2024-08-28 05:00:00,Machine_A,73.59,2.568,106.24,1518.8,14.82,5765,0,None,Night,August,35,Wednesday,5
2024-08-28 06:00:00,Machine_A,78.68,2.654,99.96,1496.0,14.63,5766,0,None,Morning,August,35,Wednesday,6
2024-08-28 07:00:00,Machine_A,77.53,2.764,106.33,1521.5,14.46,5767,0,None,Morning,August,35,Wednesday,7
2024-08-28 08:00:00,Machine_A,75.99,2.331,100.81,1570.5,16.18,5768,0,None,Morning,August,35,Wednesday,8
2024-08-28 09:00:00,Machine_A,77.72,2.493,104.48,1468.0,13.54,5769,0,None,Morning,August,35,Wednesday,9
2024-08-28 10:00:00,Machine_A,75.82,2.387,108.92,1581.6,14.31,5770,0,None,Morning,August,35,Wednesday,10
2024-08-28 11:00:00,Machine_A,77.08,1.908,101.7,1515.7,14.01,5771,0,None,Morning,August,35,Wednesday,11
2024-08-28 12:00:00,Machine_A,75.5,2.222,104.26,1509.3,16.49,5772,0,None,Morning,August,35,Wednesday,12
2024-08-28 13:00:00,Machine_A,70.41,2.24,97.57,1524.5,15.27,5773,0,None,Morning,August,35,Wednesday,13
2024-08-28 14:00:00,Machine_A,76.28,2.305,90.49,1462.0,16.41,5774,0,None,Afternoon,August,35,Wednesday,14
2024-08-28 15:00:00,Machine_A,73.14,2.553,100.3,1509.2,13.66,5775,0,None,Afternoon,August,35,Wednesday,15
2024-08-28 16:00:00,Machine_A,77.45,2.47,111.55,1481.4,15.98,5776,0,None,Afternoon,August,35,Wednesday,16
2024-08-28 17:00:00,Machine_A,73.84,3.076,103.65,1435.7,16.41,5777,0,None,Afternoon,August,35,Wednesday,17
2024-08-28 18:00:00,Machine_A,77.33,2.36,91.93,1559.9,16.73,5778,0,None,Afternoon,August,35,Wednesday,18
2024-08-28 19:00:00,Machine_A,78.36,2.761,102.79,1553.0,14.74,5779,0,None,Afternoon,August,35,Wednesday,19
2024-08-28 20:00:00,Machine_A,69.56,2.728,101.96,1429.8,12.81,5780,0,None,Afternoon,August,35,Wednesday,20
2024-08-28 21:00:00,Machine_A,75.24,2.453,98.8,1529.0,14.25,5781,0,None,Afternoon,August,35,Wednesday,21
2024-08-28 22:00:00,Machine_A,77.06,2.708,86.7,1496.6,15.2,5782,0,None,Night,August,35,Wednesday,22
2024-08-28 23:00:00,Machine_A,77.24,2.665,91.25,1504.8,14.74,5783,0,None,Night,August,35,Wednesday,23
2024-08-29 00:00:00,Machine_A,76.81,2.577,86.72,1498.1,14.76,5784,0,None,Night,August,35,Thursday,0
2024-08-29 01:00:00,Machine_A,73.14,2.726,103.57,1521.8,16.04,5785,0,None,Night,August,35,Thursday,1
2024-08-29 02:00:00,Machine_A,71.93,2.364,100.37,1468.9,15.73,5786,0,None,Night,August,35,Thursday,2
2024-08-29 03:00:00,Machine_A,73.43,2.89,95.34,1606.6,17.03,5787,0,None,Night,August,35,Thursday,3
2024-08-29 04:00:00,Machine_A,74.72,2.844,98.0,1550.7,14.82,5788,0,None,Night,August,35,Thursday,4
2024-08-29 05:00:00,Machine_A,71.14,1.44,98.66,1514.0,16.33,5789,0,None,Night,August,35,Thursday,5
2024-08-29 06:00:00,Machine_A,75.11,2.801,97.73,1483.1,16.05,5790,0,None,Morning,August,35,Thursday,6
2024-08-29 07:00:00,Machine_A,67.61,2.504,98.0,1568.0,14.47,5791,0,None,Morning,August,35,Thursday,7
2024-08-29 08:00:00,Machine_A,76.55,2.776,92.54,1493.0,14.57,5792,0,None,Morning,August,35,Thursday,8
2024-08-29 09:00:00,Machine_A,77.84,2.703,98.83,1447.6,16.04,5793,0,None,Morning,August,35,Thursday,9
2024-08-29 10:00:00,Machine_A,74.8,2.014,92.34,1521.9,13.72,5794,0,None,Morning,August,35,Thursday,10
2024-08-29 11:00:00,Machine_A,80.58,2.219,100.0,1508.0,14.27,5795,0,None,Morning,August,35,Thursday,11
2024-08-29 12:00:00,Machine_A,68.28,2.557,96.23,1505.8,14.88,5796,0,None,Morning,August,35,Thursday,12
2024-08-29 13:00:00,Machine_A,75.79,2.969,97.27,1476.6,13.33,5797,0,None,Morning,August,35,Thursday,13
2024-08-29 14:00:00,Machine_A,74.41,2.623,97.58,1520.8,14.82,5798,0,None,Afternoon,August,35,Thursday,14
2024-08-29 15:00:00,Machine_A,71.09,2.594,98.97,1506.1,14.43,5799,0,None,Afternoon,August,35,Thursday,15
2024-08-29 16:00:00,Machine_A,73.03,2.547,98.85,1586.2,15.8,5800,0,None,Afternoon,August,35,Thursday,16
2024-08-29 17:00:00,Machine_A,76.64,2.447,89.87,1459.6,14.35,5801,0,None,Afternoon,August,35,Thursday,17
2024-08-29 18:00:00,Machine_A,74.18,2.49,103.28,1513.7,16.16,5802,0,None,Afternoon,August,35,Thursday,18
2024-08-29 19:00:00,Machine_A,74.06,2.577,101.72,1512.3,16.28,5803,0,None,Afternoon,August,35,Thursday,19
2024-08-29 20:00:00,Machine_A,77.41,2.104,99.43,1499.3,17.15,5804,0,None,Afternoon,August,35,Thursday,20
2024-08-29 21:00:00,Machine_A,74.01,2.205,102.19,1524.8,14.93,5805,0,None,Afternoon,August,35,Thursday,21
2024-08-29 22:00:00,Machine_A,74.34,2.785,95.73,1483.0,14.48,5806,0,None,Night,August,35,Thursday,22
2024-08-29 23:00:00,Machine_A,78.28,2.586,94.68,1451.8,16.87,5807,0,None,Night,August,35,Thursday,23
2024-08-30 00:00:00,Machine_A,77.42,2.711,107.34,1500.6,14.22,5808,0,None,Night,August,35,Friday,0
2024-08-30 01:00:00,Machine_A,72.29,2.496,100.39,1513.6,13.6,5809,0,None,Night,August,35,Friday,1
2024-08-30 02:00:00,Machine_A,78.88,2.094,106.45,1483.9,16.85,5810,0,None,Night,August,35,Friday,2
2024-08-30 03:00:00,Machine_A,69.76,2.853,94.85,1444.9,16.66,5811,0,None,Night,August,35,Friday,3
2024-08-30 04:00:00,Machine_A,77.26,2.057,101.01,1570.2,15.56,5812,0,None,Night,August,35,Friday,4
2024-08-30 05:00:00,Machine_A,75.09,2.845,101.84,1417.0,15.1,5813,0,None,Night,August,35,Friday,5
2024-08-30 06:00:00,Machine_A,76.45,2.567,97.98,1522.9,15.18,5814,0,None,Morning,August,35,Friday,6
2024-08-30 07:00:00,Machine_A,69.02,2.102,101.55,1537.3,14.22,5815,0,None,Morning,August,35,Friday,7
2024-08-30 08:00:00,Machine_A,77.21,2.65,99.05,1521.3,15.4,5816,0,None,Morning,August,35,Friday,8
2024-08-30 09:00:00,Machine_A,77.63,2.777,94.79,1463.4,16.48,5817,0,None,Morning,August,35,Friday,9
2024-08-30 10:00:00,Machine_A,77.65,2.692,103.97,1556.9,15.13,5818,0,None,Morning,August,35,Friday,10
2024-08-30 11:00:00,Machine_A,73.86,2.668,99.87,1577.5,16.53,5819,0,None,Morning,August,35,Friday,11
2024-08-30 12:00:00,Machine_A,77.67,2.117,94.52,1434.2,15.19,5820,0,None,Morning,August,35,Friday,12
2024-08-30 13:00:00,Machine_A,77.77,2.408,96.77,1505.2,14.22,5821,0,None,Morning,August,35,Friday,13
2024-08-30 14:00:00,Machine_A,75.8,2.427,96.71,1505.8,15.89,5822,0,None,Afternoon,August,35,Friday,14
2024-08-30 15:00:00,Machine_A,70.44,2.55,89.51,1487.3,15.7,5823,0,None,Afternoon,August,35,Friday,15
2024-08-30 16:00:00,Machine_A,78.07,2.343,97.32,1488.5,13.9,5824,0,None,Afternoon,August,35,Friday,16
2024-08-30 17:00:00,Machine_A,75.49,2.199,102.78,1464.2,14.68,5825,0,None,Afternoon,August,35,Friday,17
2024-08-30 18:00:00,Machine_A,76.5,2.691,102.95,1513.2,13.91,5826,0,None,Afternoon,August,35,Friday,18
2024-08-30 19:00:00,Machine_A,74.91,2.448,97.9,1503.7,14.14,5827,0,None,Afternoon,August,35,Friday,19
2024-08-30 20:00:00,Machine_A,74.9,2.41,97.71,1444.2,13.86,5828,0,None,Afternoon,August,35,Friday,20
2024-08-30 21:00:00,Machine_A,79.03,2.534,109.06,1593.1,16.23,5829,0,None,Afternoon,August,35,Friday,21
2024-08-30 22:00:00,Machine_A,71.15,2.923,99.37,1486.1,14.58,5830,0,None,Night,August,35,Friday,22
2024-08-30 23:00:00,Machine_A,73.95,2.62,111.5,1418.0,16.94,5831,0,None,Night,August,35,Friday,23
2024-08-31 00:00:00,Machine_A,72.94,2.705,102.45,1494.5,14.4,5832,0,None,Night,August,35,Saturday,0
2024-08-31 01:00:00,Machine_A,72.29,2.379,94.94,1480.1,16.33,5833,0,None,Night,August,35,Saturday,1
2024-08-31 02:00:00,Machine_A,72.69,2.683,103.82,1446.0,14.16,5834,0,None,Night,August,35,Saturday,2
2024-08-31 03:00:00,Machine_A,78.21,2.222,99.71,1602.0,15.98,5835,0,None,Night,August,35,Saturday,3
2024-08-31 04:00:00,Machine_A,75.26,2.752,99.72,1550.9,12.95,5836,0,None,Night,August,35,Saturday,4
2024-08-31 05:00:00,Machine_A,74.58,1.874,100.81,1488.2,16.36,5837,0,None,Night,August,35,Saturday,5
2024-08-31 06:00:00,Machine_A,77.14,2.342,97.97,1519.0,14.43,5838,0,None,Morning,August,35,Saturday,6
2024-08-31 07:00:00,Machine_A,74.9,2.895,95.85,1477.6,14.69,5839,0,None,Morning,August,35,Saturday,7
2024-08-31 08:00:00,Machine_A,84.47,2.682,105.66,1538.4,15.84,5840,0,None,Morning,August,35,Saturday,8
2024-08-31 09:00:00,Machine_A,76.42,2.61,92.75,1517.9,14.89,5841,0,None,Morning,August,35,Saturday,9
2024-08-31 10:00:00,Machine_A,76.64,2.479,103.82,1547.0,12.09,5842,0,None,Morning,August,35,Saturday,10
2024-08-31 11:00:00,Machine_A,73.7,1.943,101.19,1485.0,16.36,5843,0,None,Morning,August,35,Saturday,11
2024-08-31 12:00:00,Machine_A,75.62,2.354,104.69,1484.1,14.5,5844,0,None,Morning,August,35,Saturday,12
2024-08-31 13:00:00,Machine_A,76.18,2.984,104.27,1528.3,17.75,5845,0,None,Morning,August,35,Saturday,13
2024-08-31 14:00:00,Machine_A,72.8,2.274,100.73,1575.8,14.06,5846,0,None,Afternoon,August,35,Saturday,14
2024-08-31 15:00:00,Machine_A,80.26,2.068,99.39,1508.7,14.12,5847,0,None,Afternoon,August,35,Saturday,15
2024-08-31 16:00:00,Machine_A,73.14,2.739,107.21,1394.3,15.18,5848,0,None,Afternoon,August,35,Saturday,16
2024-08-31 17:00:00,Machine_A,74.66,2.532,98.42,1435.5,16.54,5849,0,None,Afternoon,August,35,Saturday,17
2024-08-31 18:00:00,Machine_A,78.48,2.469,97.56,1469.5,12.41,5850,0,None,Afternoon,August,35,Saturday,18
2024-08-31 19:00:00,Machine_A,76.06,2.734,100.69,1495.7,15.13,5851,0,None,Afternoon,August,35,Saturday,19
2024-08-31 20:00:00,Machine_A,72.44,2.35,99.17,1534.8,16.38,5852,0,None,Afternoon,August,35,Saturday,20
2024-08-31 21:00:00,Machine_A,74.31,2.187,100.18,1600.6,14.04,5853,0,None,Afternoon,August,35,Saturday,21
2024-08-31 22:00:00,Machine_A,77.66,2.901,98.2,1465.0,15.57,5854,0,None,Night,August,35,Saturday,22
2024-08-31 23:00:00,Machine_A,76.06,2.708,110.37,1508.4,13.81,5855,0,None,Night,August,35,Saturday,23
2024-09-01 00:00:00,Machine_A,72.55,3.13,97.55,1527.9,15.81,5856,0,None,Night,September,35,Sunday,0
2024-09-01 01:00:00,Machine_A,67.53,2.749,100.04,1486.8,14.88,5857,0,None,Night,September,35,Sunday,1
2024-09-01 02:00:00,Machine_A,76.75,1.815,100.16,1521.6,17.16,5858,0,None,Night,September,35,Sunday,2
2024-09-01 03:00:00,Machine_A,70.95,2.633,97.58,1524.2,15.87,5859,0,None,Night,September,35,Sunday,3
2024-09-01 04:00:00,Machine_A,72.79,3.087,106.61,1539.4,14.64,5860,0,None,Night,September,35,Sunday,4
2024-09-01 05:00:00,Machine_A,73.34,2.632,98.03,1473.8,16.92,5861,0,None,Night,September,35,Sunday,5
2024-09-01 06:00:00,Machine_A,76.64,2.747,109.38,1504.2,14.37,5862,0,None,Morning,September,35,Sunday,6
2024-09-01 07:00:00,Machine_A,71.79,2.906,98.14,1352.3,12.34,5863,0,None,Morning,September,35,Sunday,7
2024-09-01 08:00:00,Machine_A,70.57,2.387,98.87,1526.3,13.86,5864,0,None,Morning,September,35,Sunday,8
2024-09-01 09:00:00,Machine_A,75.66,2.765,99.28,1476.8,14.13,5865,0,None,Morning,September,35,Sunday,9
2024-09-01 10:00:00,Machine_A,78.44,2.089,107.88,1498.9,13.96,5866,0,None,Morning,September,35,Sunday,10
2024-09-01 11:00:00,Machine_A,77.52,2.652,102.08,1535.2,15.16,5867,0,None,Morning,September,35,Sunday,11
2024-09-01 12:00:00,Machine_A,76.38,2.908,101.01,1541.0,12.8,5868,0,None,Morning,September,35,Sunday,12
2024-09-01 13:00:00,Machine_A,75.97,3.257,91.07,1600.0,15.72,5869,0,None,Morning,September,35,Sunday,13
2024-09-01 14:00:00,Machine_A,69.91,2.512,102.01,1545.6,14.56,5870,0,None,Afternoon,September,35,Sunday,14
2024-09-01 15:00:00,Machine_A,77.09,2.916,104.43,1559.7,14.55,5871,0,None,Afternoon,September,35,Sunday,15
2024-09-01 16:00:00,Machine_A,77.06,3.19,94.6,1521.1,13.88,5872,0,None,Afternoon,September,35,Sunday,16
2024-09-01 17:00:00,Machine_A,78.76,1.907,97.16,1615.3,14.51,5873,0,None,Afternoon,September,35,Sunday,17
2024-09-01 18:00:00,Machine_A,74.82,2.874,99.31,1398.4,13.93,5874,0,None,Afternoon,September,35,Sunday,18
2024-09-01 19:00:00,Machine_A,78.95,2.941,89.96,1452.5,14.33,5875,0,None,Afternoon,September,35,Sunday,19
2024-09-01 20:00:00,Machine_A,73.86,2.221,100.53,1471.3,14.57,5876,0,None,Afternoon,September,35,Sunday,20
2024-09-01 21:00:00,Machine_A,71.6,2.735,93.06,1519.1,16.0,5877,0,None,Afternoon,September,35,Sunday,21
2024-09-01 22:00:00,Machine_A,80.97,2.65,101.13,1415.5,16.47,5878,0,None,Night,September,35,Sunday,22
2024-09-01 23:00:00,Machine_A,75.43,2.593,101.98,1505.7,15.01,5879,0,None,Night,September,35,Sunday,23
2024-09-02 00:00:00,Machine_A,72.22,2.035,107.3,1465.0,14.07,5880,0,None,Night,September,36,Monday,0
2024-09-02 01:00:00,Machine_A,73.75,2.416,108.19,1483.6,17.63,5881,0,None,Night,September,36,Monday,1
2024-09-02 02:00:00,Machine_A,75.19,3.117,104.47,1518.1,16.58,5882,0,None,Night,September,36,Monday,2
2024-09-02 03:00:00,Machine_A,78.37,2.69,111.59,1475.1,14.01,5883,0,None,Night,September,36,Monday,3
2024-09-02 04:00:00,Machine_A,72.97,3.026,107.25,1473.7,12.65,5884,0,None,Night,September,36,Monday,4
2024-09-02 05:00:00,Machine_A,74.38,2.196,97.53,1447.3,13.39,5885,0,None,Night,September,36,Monday,5
2024-09-02 06:00:00,Machine_A,80.65,2.295,107.06,1488.9,13.87,5886,0,None,Morning,September,36,Monday,6
2024-09-02 07:00:00,Machine_A,76.53,2.383,98.96,1507.2,14.19,5887,0,None,Morning,September,36,Monday,7
2024-09-02 08:00:00,Machine_A,70.14,2.485,104.82,1454.9,15.15,5888,0,None,Morning,September,36,Monday,8
2024-09-02 09:00:00,Machine_A,79.52,2.473,100.43,1502.8,14.32,5889,0,None,Morning,September,36,Monday,9
2024-09-02 10:00:00,Machine_A,72.02,2.203,101.84,1537.9,15.81,5890,0,None,Morning,September,36,Monday,10
2024-09-02 11:00:00,Machine_A,73.86,2.828,101.54,1503.5,11.66,5891,0,None,Morning,September,36,Monday,11
2024-09-02 12:00:00,Machine_A,72.55,2.044,103.14,1504.8,13.93,5892,0,None,Morning,September,36,Monday,12
2024-09-02 13:00:00,Machine_A,75.91,2.073,94.78,1464.5,15.54,5893,0,None,Morning,September,36,Monday,13
2024-09-02 14:00:00,Machine_A,79.2,2.324,106.61,1502.4,15.24,5894,0,None,Afternoon,September,36,Monday,14
2024-09-02 15:00:00,Machine_A,74.81,2.441,102.2,1537.0,14.12,5895,0,None,Afternoon,September,36,Monday,15
2024-09-02 16:00:00,Machine_A,74.43,3.001,100.89,1514.3,16.17,5896,0,None,Afternoon,September,36,Monday,16
2024-09-02 17:00:00,Machine_A,73.5,2.49,104.08,1561.9,12.63,5897,0,None,Afternoon,September,36,Monday,17
2024-09-02 18:00:00,Machine_A,72.79,2.2,99.38,1453.9,15.66,5898,0,None,Afternoon,September,36,Monday,18
2024-09-02 19:00:00,Machine_A,75.52,2.767,104.77,1534.0,14.66,5899,0,None,Afternoon,September,36,Monday,19
2024-09-02 20:00:00,Machine_A,75.31,2.362,93.18,1547.7,14.92,5900,0,None,Afternoon,September,36,Monday,20
2024-09-02 21:00:00,Machine_A,70.49,2.661,98.88,1397.0,13.63,5901,0,None,Afternoon,September,36,Monday,21
2024-09-02 22:00:00,Machine_A,72.9,2.563,103.94,1537.7,15.6,5902,0,None,Night,September,36,Monday,22
2024-09-02 23:00:00,Machine_A,74.9,3.017,103.5,1511.1,15.57,5903,0,None,Night,September,36,Monday,23
2024-09-03 00:00:00,Machine_A,74.9,2.659,101.27,1394.4,13.96,5904,0,None,Night,September,36,Tuesday,0
2024-09-03 01:00:00,Machine_A,75.34,2.245,102.02,1454.5,15.02,5905,0,None,Night,September,36,Tuesday,1
2024-09-03 02:00:00,Machine_A,69.88,2.751,102.25,1524.9,14.91,5906,0,None,Night,September,36,Tuesday,2
2024-09-03 03:00:00,Machine_A,72.91,2.973,108.33,1496.4,14.43,5907,0,None,Night,September,36,Tuesday,3
2024-09-03 04:00:00,Machine_A,69.81,2.568,96.66,1476.0,15.96,5908,0,None,Night,September,36,Tuesday,4
2024-09-03 05:00:00,Machine_A,72.11,3.076,94.91,1397.7,14.34,5909,0,None,Night,September,36,Tuesday,5
2024-09-03 06:00:00,Machine_A,76.07,2.541,100.92,1486.1,14.5,5910,0,None,Morning,September,36,Tuesday,6
2024-09-03 07:00:00,Machine_A,71.28,2.539,105.28,1500.7,14.24,5911,0,None,Morning,September,36,Tuesday,7
2024-09-03 08:00:00,Machine_A,75.44,2.939,98.98,1438.2,15.22,5912,0,None,Morning,September,36,Tuesday,8
2024-09-03 09:00:00,Machine_A,76.77,2.76,103.49,1508.3,14.17,5913,0,None,Morning,September,36,Tuesday,9
2024-09-03 10:00:00,Machine_A,72.05,2.399,103.08,1467.5,14.51,5914,0,None,Morning,September,36,Tuesday,10
2024-09-03 11:00:00,Machine_A,72.34,2.968,98.89,1533.6,16.58,5915,0,None,Morning,September,36,Tuesday,11
2024-09-03 12:00:00,Machine_A,72.14,2.728,99.53,1570.3,14.21,5916,0,None,Morning,September,36,Tuesday,12
2024-09-03 13:00:00,Machine_A,75.64,2.69,96.58,1489.6,14.86,5917,0,None,Morning,September,36,Tuesday,13
2024-09-03 14:00:00,Machine_A,78.28,3.165,107.88,1571.9,10.81,5918,0,None,Afternoon,September,36,Tuesday,14
2024-09-03 15:00:00,Machine_A,75.4,2.519,104.0,1428.0,15.73,5919,0,None,Afternoon,September,36,Tuesday,15
2024-09-03 16:00:00,Machine_A,68.74,2.808,91.76,1561.2,16.17,5920,0,None,Afternoon,September,36,Tuesday,16
2024-09-03 17:00:00,Machine_A,74.0,2.632,99.98,1426.1,15.56,5921,0,None,Afternoon,September,36,Tuesday,17
2024-09-03 18:00:00,Machine_A,78.56,2.403,103.19,1456.1,15.92,5922,0,None,Afternoon,September,36,Tuesday,18
2024-09-03 19:00:00,Machine_A,75.03,2.496,102.35,1576.5,15.53,5923,0,None,Afternoon,September,36,Tuesday,19
2024-09-03 20:00:00,Machine_A,71.75,2.285,99.64,1524.8,13.84,5924,0,None,Afternoon,September,36,Tuesday,20
2024-09-03 21:00:00,Machine_A,76.05,2.767,97.5,1598.5,14.26,5925,0,None,Afternoon,September,36,Tuesday,21
2024-09-03 22:00:00,Machine_A,75.6,1.873,98.42,1492.6,14.57,5926,0,None,Night,September,36,Tuesday,22
2024-09-03 23:00:00,Machine_A,72.79,2.345,103.17,1404.1,13.14,5927,0,None,Night,September,36,Tuesday,23
2024-09-04 00:00:00,Machine_A,75.14,2.319,94.8,1567.6,13.77,5928,0,None,Night,September,36,Wednesday,0
2024-09-04 01:00:00,Machine_A,77.04,2.233,94.39,1469.8,15.62,5929,0,None,Night,September,36,Wednesday,1
2024-09-04 02:00:00,Machine_A,70.89,2.586,95.2,1461.0,15.4,5930,0,None,Night,September,36,Wednesday,2
2024-09-04 03:00:00,Machine_A,81.52,2.227,103.6,1484.4,14.53,5931,0,None,Night,September,36,Wednesday,3
2024-09-04 04:00:00,Machine_A,78.21,2.247,94.23,1523.0,16.59,5932,0,None,Night,September,36,Wednesday,4
2024-09-04 05:00:00,Machine_A,77.25,2.078,96.92,1549.0,16.58,5933,0,None,Night,September,36,Wednesday,5
2024-09-04 06:00:00,Machine_A,75.69,2.326,108.23,1496.3,14.39,5934,0,None,Morning,September,36,Wednesday,6
2024-09-04 07:00:00,Machine_A,72.68,2.141,114.17,1571.0,14.34,5935,0,None,Morning,September,36,Wednesday,7
2024-09-04 08:00:00,Machine_A,80.2,2.66,102.37,1464.1,14.49,5936,0,None,Morning,September,36,Wednesday,8
2024-09-04 09:00:00,Machine_A,74.87,1.91,97.57,1500.2,16.31,5937,0,None,Morning,September,36,Wednesday,9
2024-09-04 10:00:00,Machine_A,73.15,2.744,89.7,1558.4,14.1,5938,0,None,Morning,September,36,Wednesday,10
2024-09-04 11:00:00,Machine_A,75.39,2.622,101.05,1494.7,13.76,5939,0,None,Morning,September,36,Wednesday,11
2024-09-04 12:00:00,Machine_A,72.33,2.799,97.01,1494.8,13.51,5940,0,None,Morning,September,36,Wednesday,12
2024-09-04 13:00:00,Machine_A,77.58,2.104,104.58,1446.9,16.01,5941,0,None,Morning,September,36,Wednesday,13
2024-09-04 14:00:00,Machine_A,75.03,2.332,108.0,1496.6,14.64,5942,0,None,Afternoon,September,36,Wednesday,14
2024-09-04 15:00:00,Machine_A,77.73,2.056,87.36,1557.9,14.16,5943,0,None,Afternoon,September,36,Wednesday,15
2024-09-04 16:00:00,Machine_A,77.59,2.514,94.18,1530.4,14.59,5944,0,None,Afternoon,September,36,Wednesday,16
2024-09-04 17:00:00,Machine_A,71.77,2.185,91.34,1520.2,14.06,5945,0,None,Afternoon,September,36,Wednesday,17
2024-09-04 18:00:00,Machine_A,74.9,2.445,95.29,1423.9,17.53,5946,0,None,Afternoon,September,36,Wednesday,18
2024-09-04 19:00:00,Machine_A,74.85,3.047,105.82,1483.9,15.18,5947,0,None,Afternoon,September,36,Wednesday,19
2024-09-04 20:00:00,Machine_A,75.46,3.053,104.15,1459.6,15.35,5948,0,None,Afternoon,September,36,Wednesday,20
2024-09-04 21:00:00,Machine_A,77.41,2.147,102.47,1567.3,14.14,5949,0,None,Afternoon,September,36,Wednesday,21
2024-09-04 22:00:00,Machine_A,72.84,2.848,98.23,1450.9,15.88,5950,0,None,Night,September,36,Wednesday,22
2024-09-04 23:00:00,Machine_A,76.73,2.528,105.62,1559.8,14.92,5951,0,None,Night,September,36,Wednesday,23
2024-09-05 00:00:00,Machine_A,70.15,3.078,98.24,1384.8,13.58,5952,0,None,Night,September,36,Thursday,0
2024-09-05 01:00:00,Machine_A,71.31,2.268,93.55,1540.5,15.18,5953,0,None,Night,September,36,Thursday,1
2024-09-05 02:00:00,Machine_A,76.53,2.629,98.77,1422.0,13.49,5954,0,None,Night,September,36,Thursday,2
2024-09-05 03:00:00,Machine_A,70.59,2.172,108.47,1425.2,16.48,5955,0,None,Night,September,36,Thursday,3
2024-09-05 04:00:00,Machine_A,71.84,2.093,102.11,1563.4,13.38,5956,0,None,Night,September,36,Thursday,4
